year,gpu_name_clean,retail_price,used_price,wattage,vram,3dmark
2022,radeon rx 6800 xt,814.0,489.0,300.0,16.0,19187
2022,geforce gtx 1650,132.0,105.0,75.0,4.0,3552
2022,geforce gtx 1650,139.0,198.0,75.0,4.0,3552
2022,geforce rtx 3090,1490.0,797.0,350.0,24.0,19901
2022,geforce rtx 3060,367.0,255.0,170.0,12.0,8739
2022,geforce rtx 3060,362.0,264.0,170.0,12.0,8739
2022,radeon rx 6900 xt,1107.0,669.0,300.0,16.0,20621
2022,geforce gtx 1060,259.0,107.0,120.0,6.0,4215
2022,radeon rx 6500 xt,164.0,131.0,107.0,4.0,4973
2022,geforce gtx 1060,259.0,197.0,120.0,6.0,4215
2022,radeon rx 6900 xt,999.0,684.0,300.0,16.0,20621
2022,radeon rx 6500 xt,174.0,136.0,107.0,4.0,4973
2022,geforce rtx 3080 ti,1159.0,758.0,350.0,12.0,19592
2022,geforce rtx 3080 ti,1149.0,818.0,350.0,12.0,19592
2022,radeon rx 6800,539.0,415.0,250.0,16.0,15972
2022,geforce rtx 3060 ti,439.0,287.0,200.0,8.0,11744
2022,radeon rx 6750 xt,469.0,448.0,250.0,12.0,13595
2022,radeon rx 6600,242.0,214.0,132.0,8.0,8158
2022,radeon rx 6750 xt,518.0,448.0,250.0,12.0,13595
2022,geforce rtx 3050,295.0,245.0,130.0,8.0,6205
2022,geforce rtx 2060,379.0,184.0,160.0,6.0,7601
2022,radeon rx 6650 xt,304.0,375.0,176.0,8.0,10027
2022,radeon rx 6650 xt,299.0,299.0,176.0,8.0,10027
2022,geforce gtx 1660 ti,431.0,148.0,120.0,6.0,6373
2022,radeon rx 6600 xt,352.0,207.0,160.0,8.0,9707
2022,radeon rx 6700 xt,379.0,290.0,230.0,12.0,12808
2022,geforce gtx 1660 ti,259.0,207.0,120.0,6.0,6373
2022,radeon rx 6800,539.0,429.0,250.0,16.0,15972
2022,radeon rx 6600 xt,347.0,266.0,160.0,8.0,9707
2022,geforce rtx 2080 ti,799.0,418.0,250.0,11.0,14628
2022,geforce rtx 2080 ti,1859.0,387.0,250.0,11.0,14628
2022,geforce rtx 4090,2079.0,2119.0,450.0,24.0,35966
2022,geforce gtx 1660 super,290.0,135.0,125.0,6.0,6078
2022,geforce gtx 1660 super,195.0,203.0,125.0,6.0,6078
2022,geforce rtx 3050,309.0,255.0,130.0,8.0,6205
2022,radeon rx 6600,263.0,178.0,132.0,8.0,8158
2022,radeon rx 6700 xt,372.0,292.0,230.0,12.0,12808
2022,geforce rtx 3060 ti,514.0,296.0,200.0,8.0,11744
2022,geforce rtx 3090,1489.0,768.0,350.0,24.0,19901
2022,geforce rtx 2060,329.0,199.0,160.0,6.0,7601
2022,geforce rtx 3070,569.0,344.0,220.0,8.0,13663
2022,radeon rx 6400,149.0,130.0,53.0,4.0,3622
2022,geforce rtx 3070 ti,718.0,468.0,290.0,8.0,14831
2022,geforce rtx 3070 ti,679.0,462.0,290.0,8.0,14831
2022,radeon rx 580,159.0,193.0,185.0,8.0,4346
2022,radeon rx 6400,142.0,130.0,53.0,4.0,3622
2022,radeon rx 6800 xt,1009.0,538.0,300.0,16.0,19187
2022,radeon rx 580,134.0,89.0,185.0,8.0,4346
2022,geforce rtx 3080,790.0,546.0,320.0,10.0,17656
2022,geforce rtx 3080,903.0,535.0,320.0,10.0,17656
2022,geforce rtx 3070,581.0,349.0,220.0,8.0,13663
2023,geforce rtx 4070 ti,829.0,737.0,285.0,12.0,22706
2023,radeon rx 6750 xt,453.0,436.0,250.0,12.0,13595
2023,geforce rtx 4070,599.0,730.0,200.0,12.0,17846
2023,geforce rtx 4070,599.0,612.0,200.0,12.0,17846
2023,radeon rx 6750 xt,441.0,466.0,250.0,12.0,13595
2023,geforce rtx 4070,628.0,0.0,200.0,12.0,17846
2023,radeon rx 6800 xt,500.0,396.0,300.0,16.0,19187
2023,radeon rx 6750 xt,431.0,427.0,250.0,12.0,13595
2023,radeon rx 6750 xt,428.0,496.0,250.0,12.0,13595
2023,geforce rtx 4060 ti,381.0,387.0,160.0,8.0,13462
2023,geforce rtx 4060 ti,370.0,349.0,160.0,8.0,13462
2023,geforce rtx 3080,939.0,513.0,320.0,10.0,17656
2023,radeon rx 6750 xt,405.0,369.0,250.0,12.0,13595
2023,geforce rtx 4060 ti,371.0,371.0,160.0,8.0,13462
2023,geforce rtx 3080,926.0,495.0,320.0,10.0,17656
2023,geforce rtx 4060 ti,382.0,394.0,160.0,8.0,13462
2023,radeon rx 6750 xt,368.0,395.0,250.0,12.0,13595
2023,geforce rtx 4060 ti,376.0,0.0,160.0,8.0,13462
2023,geforce rtx 4060 ti,383.0,0.0,160.0,8.0,13462
2023,radeon rx 6750 xt,363.0,363.0,250.0,12.0,13595
2023,geforce rtx 4060 ti,385.0,0.0,160.0,8.0,13462
2023,radeon rx 6750 xt,466.0,340.0,250.0,12.0,13595
2023,geforce rtx 4070 ti,790.0,726.0,285.0,12.0,22706
2023,radeon rx 6750 xt,359.0,318.0,250.0,12.0,13595
2023,geforce rtx 4070,596.0,666.0,200.0,12.0,17846
2023,radeon rx 6800 xt,517.0,431.0,300.0,16.0,19187
2023,geforce rtx 4070,596.0,571.0,200.0,12.0,17846
2023,geforce rtx 3070 ti,494.0,335.0,290.0,8.0,14831
2023,radeon rx 6700 xt,376.0,277.0,230.0,12.0,12808
2023,geforce rtx 4070 ti,821.0,789.0,285.0,12.0,22706
2023,geforce rtx 4070 ti,816.0,0.0,285.0,12.0,22706
2023,radeon rx 6700 xt,361.0,263.0,230.0,12.0,12808
2023,radeon rx 6700 xt,354.0,264.0,230.0,12.0,12808
2023,radeon rx 6700 xt,373.0,283.0,230.0,12.0,12808
2023,radeon rx 6700 xt,437.0,259.0,230.0,12.0,12808
2023,radeon rx 6700 xt,400.0,258.0,230.0,12.0,12808
2023,radeon rx 6700 xt,340.0,253.0,230.0,12.0,12808
2023,radeon rx 6700 xt,318.0,237.0,230.0,12.0,12808
2023,radeon rx 6800 xt,524.0,417.0,300.0,16.0,19187
2023,geforce rtx 4070 ti,825.0,810.0,285.0,12.0,22706
2023,geforce rtx 4070 ti,802.0,732.0,285.0,12.0,22706
2023,geforce rtx 3070 ti,504.0,329.0,290.0,8.0,14831
2023,radeon rx 6700 xt,385.0,293.0,230.0,12.0,12808
2023,geforce rtx 4070,546.0,544.0,200.0,12.0,17846
2023,radeon rx 6700 xt,311.0,237.0,230.0,12.0,12808
2023,geforce rtx 4070,540.0,533.0,200.0,12.0,17846
2023,geforce rtx 4070 ti,787.0,750.0,285.0,12.0,22706
2023,radeon rx 6750 xt,354.0,301.0,250.0,12.0,13595
2023,geforce rtx 3070 ti,506.0,321.0,290.0,8.0,14831
2023,geforce rtx 3070 ti,527.0,329.0,290.0,8.0,14831
2023,geforce rtx 4070,572.0,484.0,200.0,12.0,17846
2023,radeon rx 6700 xt,323.0,265.0,230.0,12.0,12808
2023,geforce rtx 4070 ti,797.0,740.0,285.0,12.0,22706
2023,geforce rtx 4070,550.0,531.0,200.0,12.0,17846
2023,radeon rx 6800 xt,866.0,527.0,300.0,16.0,19187
2023,radeon rx 6800 xt,574.0,441.0,300.0,16.0,19187
2023,geforce rtx 3080,822.0,379.0,320.0,10.0,17656
2023,geforce rtx 3090,1345.0,678.0,350.0,24.0,19901
2023,radeon rx 6800 xt,597.0,467.0,300.0,16.0,19187
2023,radeon rx 6800,502.0,367.0,250.0,16.0,15972
2023,geforce rtx 3080,616.0,386.0,320.0,10.0,17656
2023,geforce rtx 3090,1223.0,684.0,350.0,24.0,19901
2023,geforce rtx 3090,1430.0,737.0,350.0,24.0,19901
2023,radeon rx 6800,441.0,353.0,250.0,16.0,15972
2023,geforce rtx 3080,669.0,382.0,320.0,10.0,17656
2023,radeon rx 6800 xt,659.0,471.0,300.0,16.0,19187
2023,geforce rtx 3080 ti,894.0,545.0,350.0,12.0,19592
2023,geforce rtx 3080 ti,880.0,517.0,350.0,12.0,19592
2023,geforce rtx 3080,703.0,367.0,320.0,10.0,17656
2023,radeon rx 6800,412.0,335.0,250.0,16.0,15972
2023,geforce rtx 3080 ti,850.0,493.0,350.0,12.0,19592
2023,geforce rtx 3080 ti,930.0,535.0,350.0,12.0,19592
2023,geforce rtx 3080 ti,894.0,514.0,350.0,12.0,19592
2023,radeon rx 6800,455.0,320.0,250.0,16.0,15972
2023,geforce rtx 3080 ti,989.0,560.0,350.0,12.0,19592
2023,geforce rtx 3080 ti,1038.0,562.0,350.0,12.0,19592
2023,geforce rtx 3080,679.0,372.0,320.0,10.0,17656
2023,radeon rx 6800 xt,705.0,480.0,300.0,16.0,19187
2023,geforce rtx 3080 ti,983.0,575.0,350.0,12.0,19592
2023,radeon rx 6400,147.0,110.0,53.0,4.0,3622
2023,radeon rx 6800,416.0,352.0,250.0,16.0,15972
2023,geforce rtx 3080 ti,1235.0,589.0,350.0,12.0,19592
2023,geforce rtx 3080 ti,1169.0,603.0,350.0,12.0,19592
2023,geforce rtx 3090,1056.0,673.0,350.0,24.0,19901
2023,radeon rx 6800,528.0,370.0,250.0,16.0,15972
2023,geforce rtx 3090,928.0,681.0,350.0,24.0,19901
2023,geforce rtx 3080,884.0,390.0,320.0,10.0,17656
2023,geforce rtx 3080 ti,1190.0,650.0,350.0,12.0,19592
2023,geforce rtx 3080,881.0,466.0,320.0,10.0,17656
2023,geforce rtx 4060,293.0,338.0,115.0,8.0,10630
2023,geforce rtx 3080,896.0,438.0,320.0,10.0,17656
2023,radeon rx 6750 xt,341.0,317.0,250.0,12.0,13595
2023,geforce rtx 4060,298.0,585.0,115.0,8.0,10630
2023,geforce rtx 4060,291.0,0.0,115.0,8.0,10630
2023,radeon rx 6800 xt,527.0,434.0,300.0,16.0,19187
2023,geforce rtx 4060,297.0,0.0,115.0,8.0,10630
2023,geforce rtx 3080,875.0,411.0,320.0,10.0,17656
2023,radeon rx 6750 xt,341.0,334.0,250.0,12.0,13595
2023,geforce rtx 4060,299.0,0.0,115.0,8.0,10630
2023,geforce rtx 3080,869.0,397.0,320.0,10.0,17656
2023,geforce rtx 4060,298.0,311.0,115.0,8.0,10630
2023,radeon rx 6800,536.0,425.0,250.0,16.0,15972
2023,radeon rx 6800,578.0,384.0,250.0,16.0,15972
2023,geforce rtx 3090,1854.0,693.0,350.0,24.0,19901
2023,geforce rtx 3090,1862.0,664.0,350.0,24.0,19901
2023,radeon rx 6700 xt,405.0,296.0,230.0,12.0,12808
2023,radeon rx 6800,572.0,388.0,250.0,16.0,15972
2023,geforce rtx 3090,1511.0,606.0,350.0,24.0,19901
2023,geforce rtx 3090,1323.0,610.0,350.0,24.0,19901
2023,radeon rx 6800,535.0,381.0,250.0,16.0,15972
2023,geforce rtx 3090,954.0,675.0,350.0,24.0,19901
2023,geforce rtx 3090,1077.0,682.0,350.0,24.0,19901
2023,radeon rx 6800 xt,529.0,448.0,300.0,16.0,19187
2023,radeon rx 6800,493.0,358.0,250.0,16.0,15972
2023,geforce rtx 3090,1025.0,663.0,350.0,24.0,19901
2023,radeon rx 6800,536.0,406.0,250.0,16.0,15972
2023,geforce rtx 4060,291.0,285.0,115.0,8.0,10630
2023,geforce rtx 4090,1678.0,1357.0,450.0,24.0,35966
2023,geforce rtx 4070 ti,771.0,681.0,285.0,12.0,22706
2023,radeon rx 6500 xt,163.0,88.0,107.0,4.0,4973
2023,radeon rx 550,113.0,56.0,50.0,4.0,1195
2023,radeon rx 550,101.0,50.0,50.0,4.0,1195
2023,radeon rx 6500 xt,185.0,88.0,107.0,4.0,4973
2023,radeon rx 550,94.0,49.0,50.0,4.0,1195
2023,radeon rx 550,90.0,51.0,50.0,4.0,1195
2023,radeon rx 6500 xt,174.0,83.0,107.0,4.0,4973
2023,radeon rx 6500 xt,177.0,93.0,107.0,4.0,4973
2023,radeon rx 550,87.0,50.0,50.0,4.0,1195
2023,radeon rx 6500 xt,150.0,107.0,107.0,4.0,4973
2023,radeon rx 550,83.0,50.0,50.0,4.0,1195
2023,radeon rx 550,81.0,50.0,50.0,4.0,1195
2023,radeon rx 6500 xt,156.0,126.0,107.0,4.0,4973
2023,radeon rx 550,0.0,0.0,50.0,4.0,1195
2023,radeon rx 550,89.0,50.0,50.0,4.0,1195
2023,radeon rx 460,0.0,0.0,75.0,4.0,1760
2023,radeon rx 460,0.0,0.0,75.0,4.0,1760
2023,radeon rx 460,217.0,59.0,75.0,4.0,1760
2023,radeon rx 6600,252.0,158.0,132.0,8.0,8158
2023,radeon r9 380,0.0,0.0,190.0,4.0,2754
2023,radeon r9 380,0.0,0.0,190.0,4.0,2754
2023,radeon rx 6600,262.0,176.0,132.0,8.0,8158
2023,radeon rx 6600,269.0,170.0,132.0,8.0,8158
2023,radeon rx 460,0.0,65.0,75.0,4.0,1760
2023,radeon rx 460,329.0,60.0,75.0,4.0,1760
2023,radeon rx 6600,278.0,180.0,132.0,8.0,8158
2023,radeon rx 460,329.0,73.0,75.0,4.0,1760
2023,radeon rx 460,218.0,59.0,75.0,4.0,1760
2023,radeon rx 6500 xt,169.0,92.0,107.0,4.0,4973
2023,radeon rx 460,223.0,59.0,75.0,4.0,1760
2023,radeon rx 460,217.0,59.0,75.0,4.0,1760
2023,radeon rx 460,219.0,58.0,75.0,4.0,1760
2023,radeon rx 6500 xt,169.0,89.0,107.0,4.0,4973
2023,radeon rx 550,0.0,0.0,50.0,4.0,1195
2023,radeon r9 380,239.0,50.0,190.0,4.0,2754
2023,radeon rx 6500 xt,164.0,108.0,107.0,4.0,4973
2023,radeon rx 560,170.0,68.0,80.0,4.0,1860
2023,radeon rx 580,95.0,70.0,185.0,8.0,4346
2023,radeon rx 580,92.0,57.0,185.0,8.0,4346
2023,radeon rx 6400,135.0,115.0,53.0,4.0,3622
2023,radeon rx 580,93.0,52.0,185.0,8.0,4346
2023,radeon rx 580,90.0,55.0,185.0,8.0,4346
2023,radeon rx 6400,141.0,124.0,53.0,4.0,3622
2023,radeon rx 6400,135.0,113.0,53.0,4.0,3622
2023,radeon rx 580,89.0,55.0,185.0,8.0,4346
2023,radeon rx 6400,136.0,114.0,53.0,4.0,3622
2023,radeon rx 580,125.0,55.0,185.0,8.0,4346
2023,radeon rx 580,0.0,60.0,185.0,8.0,4346
2023,radeon rx 6400,136.0,119.0,53.0,4.0,3622
2023,radeon rx 6400,140.0,124.0,53.0,4.0,3622
2023,radeon rx 6400,146.0,137.0,53.0,4.0,3622
2023,radeon rx 580,126.0,54.0,185.0,8.0,4346
2023,radeon rx 580,99.0,60.0,185.0,8.0,4346
2023,radeon rx 580,109.0,60.0,185.0,8.0,4346
2023,radeon rx 6400,138.0,100.0,53.0,4.0,3622
2023,radeon rx 560,152.0,60.0,80.0,4.0,1860
2023,radeon rx 6500 xt,172.0,115.0,107.0,4.0,4973
2023,radeon rx 560,144.0,68.0,80.0,4.0,1860
2023,radeon rx 560,112.0,63.0,80.0,4.0,1860
2023,radeon rx 6500 xt,173.0,124.0,107.0,4.0,4973
2023,radeon rx 560,113.0,56.0,80.0,4.0,1860
2023,radeon rx 560,115.0,52.0,80.0,4.0,1860
2023,radeon rx 6400,154.0,107.0,53.0,4.0,3622
2023,radeon rx 560,121.0,51.0,80.0,4.0,1860
2023,radeon rx 560,157.0,50.0,80.0,4.0,1860
2023,radeon rx 560,0.0,0.0,80.0,4.0,1860
2023,radeon rx 6400,159.0,110.0,53.0,4.0,3622
2023,radeon rx 560,0.0,0.0,80.0,4.0,1860
2023,radeon rx 580,119.0,75.0,185.0,8.0,4346
2023,radeon rx 580,121.0,71.0,185.0,8.0,4346
2023,radeon rx 6500 xt,169.0,118.0,107.0,4.0,4973
2023,geforce rtx 4070 ti,794.0,736.0,285.0,12.0,22706
2023,radeon r9 380,242.0,50.0,190.0,4.0,2754
2023,radeon r9 380,241.0,50.0,190.0,4.0,2754
2023,geforce rtx 4090,1601.0,1456.0,450.0,24.0,35966
2023,radeon rx 6600 xt,383.0,163.0,160.0,8.0,9707
2023,geforce rtx 4090,1598.0,1439.0,450.0,24.0,35966
2023,geforce rtx 4090,1596.0,1411.0,450.0,24.0,35966
2023,geforce rtx 4090,1609.0,1475.0,450.0,24.0,35966
2023,radeon rx 6600 xt,405.0,163.0,160.0,8.0,9707
2023,geforce rtx 4090,1633.0,1506.0,450.0,24.0,35966
2023,geforce rtx 4090,1668.0,1541.0,450.0,24.0,35966
2023,radeon rx 6600 xt,286.0,159.0,160.0,8.0,9707
2023,geforce rtx 4090,1927.0,1791.0,450.0,24.0,35966
2023,geforce rtx 4090,2049.0,1820.0,450.0,24.0,35966
2023,radeon rx 6600 xt,311.0,165.0,160.0,8.0,9707
2023,radeon rx 6600 xt,279.0,170.0,160.0,8.0,9707
2023,radeon r7 360,0.0,41.0,100.0,2.0,1368
2023,radeon rx 7900 xtx,961.0,936.0,355.0,24.0,29246
2023,geforce rtx 4090,1662.0,1615.0,450.0,24.0,35966
2023,radeon rx 6600 xt,536.0,174.0,160.0,8.0,9707
2023,geforce rtx 4090,1684.0,1687.0,450.0,24.0,35966
2023,radeon rx 6650 xt,246.0,227.0,176.0,8.0,10027
2023,geforce rtx 4070 ti,768.0,686.0,285.0,12.0,22706
2023,geforce rtx 4070 ti,776.0,700.0,285.0,12.0,22706
2023,radeon rx 6650 xt,227.0,199.0,176.0,8.0,10027
2023,radeon rx 6650 xt,232.0,194.0,176.0,8.0,10027
2023,radeon rx 6650 xt,255.0,224.0,176.0,8.0,10027
2023,geforce rtx 3070 ti,501.0,325.0,290.0,8.0,14831
2023,radeon rx 6650 xt,254.0,246.0,176.0,8.0,10027
2023,radeon rx 6650 xt,246.0,258.0,176.0,8.0,10027
2023,radeon rx 6650 xt,272.0,249.0,176.0,8.0,10027
2023,radeon rx 6650 xt,300.0,246.0,176.0,8.0,10027
2023,radeon rx 6650 xt,299.0,284.0,176.0,8.0,10027
2023,radeon rx 6650 xt,302.0,299.0,176.0,8.0,10027
2023,radeon rx 6650 xt,313.0,271.0,176.0,8.0,10027
2023,geforce rtx 4090,1998.0,1921.0,450.0,24.0,35966
2023,radeon r7 360,0.0,46.0,100.0,2.0,1368
2023,radeon rx 6600,215.0,157.0,132.0,8.0,8158
2023,radeon rx 6600 xt,260.0,178.0,160.0,8.0,9707
2023,radeon r7 360,146.0,50.0,100.0,2.0,1368
2023,radeon r9 370,228.0,60.0,150.0,4.0,1456
2023,radeon r9 370,229.0,95.0,150.0,4.0,1456
2023,radeon rx 6600,211.0,130.0,132.0,8.0,8158
2023,radeon r9 370,0.0,0.0,150.0,4.0,1456
2023,radeon r9 370,0.0,0.0,150.0,4.0,1456
2023,radeon rx 6600,209.0,133.0,132.0,8.0,8158
2023,radeon r9 370,227.0,60.0,150.0,4.0,1456
2023,radeon rx 6600,236.0,139.0,132.0,8.0,8158
2023,radeon r9 380,459.0,49.0,190.0,4.0,2754
2023,radeon rx 6600,222.0,140.0,132.0,8.0,8158
2023,radeon r9 380,459.0,61.0,190.0,4.0,2754
2023,radeon r9 380,238.0,51.0,190.0,4.0,2754
2023,radeon rx 6600,202.0,137.0,132.0,8.0,8158
2023,radeon r9 380,293.0,51.0,190.0,4.0,2754
2023,radeon r9 380,0.0,52.0,190.0,4.0,2754
2023,radeon rx 6600,194.0,137.0,132.0,8.0,8158
2023,radeon r9 370,228.0,60.0,150.0,4.0,1456
2023,radeon r9 370,225.0,60.0,150.0,4.0,1456
2023,radeon rx 6600 xt,268.0,191.0,160.0,8.0,9707
2023,radeon r7 360,0.0,55.0,100.0,2.0,1368
2023,radeon r7 360,0.0,55.0,100.0,2.0,1368
2023,radeon rx 6600 xt,295.0,194.0,160.0,8.0,9707
2023,radeon r7 360,0.0,52.0,100.0,2.0,1368
2023,radeon r7 360,146.0,55.0,100.0,2.0,1368
2023,radeon rx 6600 xt,311.0,205.0,160.0,8.0,9707
2023,radeon r7 360,0.0,0.0,100.0,2.0,1368
2023,radeon r7 360,0.0,0.0,100.0,2.0,1368
2023,radeon rx 6600 xt,321.0,203.0,160.0,8.0,9707
2023,radeon rx 6600 xt,346.0,205.0,160.0,8.0,9707
2023,radeon r9 370,0.0,151.0,150.0,4.0,1456
2023,radeon r9 370,149.0,60.0,150.0,4.0,1456
2023,radeon rx 6600,198.0,142.0,132.0,8.0,8158
2023,radeon r9 370,149.0,65.0,150.0,4.0,1456
2023,radeon r7 360,0.0,52.0,100.0,2.0,1368
2023,radeon rx 6650 xt,250.0,242.0,176.0,8.0,10027
2023,geforce rtx 3080 ti,1217.0,701.0,350.0,12.0,19592
2023,radeon rx 6400,145.0,137.0,53.0,4.0,3622
2023,geforce gtx 1060,195.0,66.0,120.0,6.0,4215
2023,geforce rtx 2080 ti,1411.0,326.0,250.0,11.0,14628
2023,geforce gtx 1060,323.0,66.0,120.0,6.0,4215
2023,radeon rx 7900 xt,805.0,798.0,315.0,20.0,25617
2023,geforce rtx 2080 ti,1455.0,332.0,250.0,11.0,14628
2023,geforce gtx 1060,359.0,62.0,120.0,6.0,4215
2023,geforce rtx 2080 ti,728.0,345.0,250.0,11.0,14628
2023,geforce gtx 1060,284.0,52.0,120.0,6.0,4215
2023,radeon rx 7900 xt,861.0,758.0,315.0,20.0,25617
2023,geforce rtx 2080 ti,999.0,350.0,250.0,11.0,14628
2023,geforce gtx 1060,184.0,61.0,120.0,6.0,4215
2023,geforce rtx 2080 ti,0.0,350.0,250.0,11.0,14628
2023,geforce rtx 2080 ti,999.0,356.0,250.0,11.0,14628
2023,geforce gtx 1060,0.0,65.0,120.0,6.0,4215
2023,radeon rx 7900 xt,826.0,705.0,315.0,20.0,25617
2023,geforce rtx 2080 ti,1521.0,366.0,250.0,11.0,14628
2023,geforce gtx 1060,0.0,68.0,120.0,6.0,4215
2023,geforce rtx 2060,306.0,144.0,160.0,6.0,7601
2023,geforce rtx 2060,198.0,137.0,160.0,6.0,7601
2023,geforce gtx 1650,134.0,87.0,75.0,4.0,3552
2023,radeon rx 7900 xt,804.0,742.0,315.0,20.0,25617
2023,geforce rtx 2060,211.0,130.0,160.0,6.0,7601
2023,radeon rx 7700 xt,449.0,0.0,245.0,12.0,17245
2023,geforce rtx 2080 ti,1241.0,320.0,250.0,11.0,14628
2023,radeon rx 7900 xt,772.0,719.0,315.0,20.0,25617
2023,geforce rtx 2080 ti,1310.0,305.0,250.0,11.0,14628
2023,geforce gtx 1060,282.0,74.0,120.0,6.0,4215
2023,radeon rx 7600,252.0,221.0,165.0,8.0,10817
2023,geforce rtx 3050,221.0,178.0,130.0,8.0,6205
2023,geforce rtx 3050,228.0,184.0,130.0,8.0,6205
2023,geforce gtx 1050 ti,0.0,0.0,75.0,4.0,2356
2023,radeon rx 7600,253.0,422.0,165.0,8.0,10817
2023,geforce rtx 3050,225.0,181.0,130.0,8.0,6205
2023,radeon rx 7900 xtx,1279.0,1273.0,355.0,24.0,29246
2023,geforce rtx 3050,220.0,181.0,130.0,8.0,6205
2023,radeon rx 7600,259.0,230.0,165.0,8.0,10817
2023,geforce rtx 3050,265.0,202.0,130.0,8.0,6205
2023,geforce gtx 1050 ti,0.0,0.0,75.0,4.0,2356
2023,geforce rtx 2060,276.0,130.0,160.0,6.0,7601
2023,geforce rtx 3050,280.0,206.0,130.0,8.0,6205
2023,radeon rx 7900 xt,795.0,712.0,315.0,20.0,25617
2023,geforce rtx 3050,285.0,229.0,130.0,8.0,6205
2023,geforce gtx 1060,254.0,83.0,120.0,6.0,4215
2023,geforce rtx 3050,300.0,232.0,130.0,8.0,6205
2023,geforce rtx 3050,302.0,237.0,130.0,8.0,6205
2023,geforce gtx 1060,239.0,79.0,120.0,6.0,4215
2023,radeon rx 7900 xt,778.0,714.0,315.0,20.0,25617
2023,geforce rtx 2080 ti,0.0,305.0,250.0,11.0,14628
